Time,600 GAL WATER HEATER - 600 KBTU/HR: Water Heater Heating Rate (W) - Hourly,COIL HEATING GAS 1: Heating Coil NaturalGas Rate (W) - Hourly,1 SPD DX CLG COIL: Cooling Coil Total Cooling Rate (W) - Hourly,1 SPD DX CLG COIL 1: Cooling Coil Total Cooling Rate (W) - Hourly,COIL COOLING DX SINGLE SPEED 1: Cooling Coil Total Cooling Rate (W) - Hourly
13 Nov 02:00,0,4735.4743394935695,0,0,0
13 Nov 03:00,0,4703.105762712461,0,0,0
13 Nov 04:00,0,4674.2896345352365,0,0,0
13 Nov 05:00,8086.086580220799,4642.015921570019,0,0,0
13 Nov 06:00,0,4601.128265823899,0,0,0
13 Nov 07:00,0,4560.236577798524,0,0,0
13 Nov 08:00,0,4507.5579258836615,0,0,0
13 Nov 09:00,13421.581495477692,0,142.62454258373785,0,0
13 Nov 10:00,17918.754765501526,0,154.25294363546485,0,0
13 Nov 11:00,17995.084928462937,0,126.1856339400648,0,0
13 Nov 12:00,18821.444781738126,0,193.36096775305657,0,0
13 Nov 13:00,0,0,232.32026074032797,0,0
13 Nov 14:00,0,0,231.8486774575085,0,0
13 Nov 15:00,0,0,231.89670010148782,0,0
13 Nov 16:00,0,0,231.91617301024075,0,0
13 Nov 17:00,0,0,233.0002362023415,0,0
13 Nov 18:00,0,0,438.9215025430687,0,0
13 Nov 19:00,0,0,343.05229510711405,0,0
13 Nov 20:00,0,0,427.41797354382925,0,0
13 Nov 21:00,0,3838.7034450904175,0,0,0
13 Nov 22:00,0,3830.168975724791,0,0,0
13 Nov 23:00,0,3841.9337116635065,0,0,0
14 Nov 00:00,0,3850.1665331302634,0,0,0
14 Nov 01:00,0,3862.328877818518,0,0,0
14 Nov 02:00,0,3882.7208883125895,0,0,0
14 Nov 03:00,0,3914.725878952951,0,0,0
14 Nov 04:00,0,3943.7736339970015,0,0,0
14 Nov 05:00,8085.994004133245,3952.2613872906854,0,0,0
14 Nov 06:00,0,3964.088526033757,0,0,0
14 Nov 07:00,0,3972.6209989881118,0,0,0
14 Nov 08:00,1799.3709350960787,3972.454962303735,0,0,0
14 Nov 09:00,14354.798725192413,0,208.05559833212126,0,0
14 Nov 10:00,17920.95178260744,0,133.35667447385234,0,0
14 Nov 11:00,18555.87748385711,0,136.74793397677095,0,0
14 Nov 12:00,18286.056638337424,0,214.4139645905641,0,0
14 Nov 13:00,0,0,248.50939208351204,0,0
14 Nov 14:00,0,0,249.72857281693146,0,0
14 Nov 15:00,0,0,252.08951904201567,0,0
14 Nov 16:00,0,0,248.56118951110747,0,0
14 Nov 17:00,0,0,246.53010906774887,0,0
14 Nov 18:00,0,0,449.32040733654304,0,0
14 Nov 19:00,1787.3861575441695,0,332.34502738245584,0,0
14 Nov 20:00,0,0,388.33688913240604,0,0
14 Nov 21:00,0,3808.8670366512547,236.12391527311937,0,0
14 Nov 22:00,0,3861.2849063231865,0,0,0
14 Nov 23:00,0,3910.360566976455,0,0,0
15 Nov 00:00,0,3951.28955512918,0,0,0
15 Nov 01:00,0,3992.909565856784,0,0,0
15 Nov 02:00,0,4009.6903922358892,0,0,0
15 Nov 03:00,0,3997.2677149792034,0,0,0
15 Nov 04:00,0,3989.072968384473,0,0,0
15 Nov 05:00,8086.097031325225,3964.910191389667,0,0,0
15 Nov 06:00,0,3923.396214934257,0,0,0
15 Nov 07:00,0,3882.6240548583555,0,0,0
15 Nov 08:00,8068.9392557450665,3877.5913354490353,0,0,0
15 Nov 09:00,15293.267531176643,3910.095053707053,0,0,0
15 Nov 10:00,18860.318719301347,3939.7475320457966,0,0,0
15 Nov 11:00,17951.283622398187,3960.5885713501143,0,0,0
15 Nov 12:00,11659.503269280225,3981.233351024152,0,0,0
15 Nov 13:00,6299.7428031503805,4002.5072968835048,0,0,0
15 Nov 14:00,0,3975.4923452129347,0,0,0
15 Nov 15:00,0,3913.902406744024,325.65649573432535,0,0
15 Nov 16:00,0,3852.7780710403003,1224.4042946837271,0,0
15 Nov 17:00,0,3803.1510604903438,0,0,0
15 Nov 18:00,0,3773.6816056547136,1440.7641091588978,0,0
15 Nov 19:00,0,3741.0869179584333,2311.9301206552764,0,0
15 Nov 20:00,0,3771.290990970812,1840.0302865625074,0,0
15 Nov 21:00,0,3864.659336858224,5148.105686881356,0,0
15 Nov 22:00,0,3955.184599669434,0,0,0
15 Nov 23:00,0,3976.644106345107,3642.2701276833304,0,0
16 Nov 00:00,0,3955.0485541843123,3580.3256517088594,0,0
16 Nov 01:00,0,3934.1849012740936,0,0,0
16 Nov 02:00,0,3960.515355809735,0,0,0
16 Nov 03:00,0,4009.3199612728345,0,0,0
16 Nov 04:00,0,4061.7357194147557,0,0,0
16 Nov 05:00,8085.994004099583,4099.085361094273,0,0,0
16 Nov 06:00,0,4131.78757463193,0,0,0
16 Nov 07:00,0,4161.061596945538,0,0,0
16 Nov 08:00,2669.9577762184686,4193.759133039945,0,0,0
16 Nov 09:00,14394.715988865355,4234.828780154082,0,0,0
16 Nov 10:00,18822.812133219864,4275.7754733529555,0,0,0
16 Nov 11:00,17960.867400874627,4245.051212108913,0,0,0
16 Nov 12:00,13389.098304272471,4162.989579425187,0,0,0
16 Nov 13:00,5396.536386324894,4080.80767860019,0,0,0
16 Nov 14:00,0,4046.889219624228,438.53782362523947,0,0
16 Nov 15:00,0,4035.508454644322,1548.2340850474336,0,0
16 Nov 16:00,0,4027.378815749604,1978.8550740728535,0,0
16 Nov 17:00,0,4039.4396231206315,0,0,0
16 Nov 18:00,0,4059.7493801572386,1446.4021439056623,0,0
16 Nov 19:00,0,4080.105806090179,2881.2257289270888,0,0
16 Nov 20:00,0,4112.8467248797015,2003.998592048356,0,0
16 Nov 21:00,0,4142.552903137561,5069.974349467287,0,0
16 Nov 22:00,0,4175.619026371837,0,0,0
16 Nov 23:00,0,4192.903534906076,3701.682247733559,0,0
17 Nov 00:00,0,4180.804823929426,3823.552181688974,0,0
17 Nov 01:00,0,4172.002202560064,0,0,0
17 Nov 02:00,0,4183.986075438431,0,0,0
17 Nov 03:00,0,4192.787782899413,0,0,0
17 Nov 04:00,0,4204.842269203594,0,0,0
17 Nov 05:00,8085.994004023542,4225.781040781407,0,0,0
17 Nov 06:00,0,4258.838710865328,0,0,0
17 Nov 07:00,0,4288.363281252918,0,0,0
17 Nov 08:00,0,4296.814168576523,0,0,0
17 Nov 09:00,15288.976755567448,0,207.58208366971428,0,0
17 Nov 10:00,15221.368033695368,0,114.36130062619243,0,0
17 Nov 11:00,17996.144593295136,0,111.9835907870942,0,0
17 Nov 12:00,18822.542730629928,0,172.58951202187015,0,0
17 Nov 13:00,0,0,211.79444663824577,0,0
17 Nov 14:00,0,0,206.46205507995975,0,0
17 Nov 15:00,0,0,203.81419808631566,0,0
17 Nov 16:00,0,0,203.67184794716013,0,0
17 Nov 17:00,0,0,206.47137964543853,0,0
17 Nov 18:00,0,0,415.83315709229754,0,0
17 Nov 19:00,0,0,319.98455268485446,0,0
17 Nov 20:00,0,0,301.79892758976047,0,0
17 Nov 21:00,0,4129.090214468848,472.2478305462385,0,0
17 Nov 22:00,0,4088.4671741643288,0,0,0
17 Nov 23:00,0,4095.9135729678073,0,0,0
18 Nov 00:00,0,4137.513813337953,0,0,0
18 Nov 01:00,0,4179.162356733917,0,0,0
18 Nov 02:00,0,4172.543334313262,0,0,0
18 Nov 03:00,0,4131.19065571981,0,0,0
18 Nov 04:00,0,4089.8750793165386,0,0,0
18 Nov 05:00,8085.994005811692,4072.694915529979,0,0,0
18 Nov 06:00,0,4060.9146023038943,0,0,0
18 Nov 07:00,0,4052.497465161887,0,0,0
18 Nov 08:00,0,4064.4214803368527,0,0,0
18 Nov 09:00,17046.99123356441,0,205.50056379759795,0,0
18 Nov 10:00,15296.659819160233,0,126.06066123786347,0,0
18 Nov 11:00,18822.777648233747,0,125.15353594194194,0,0
18 Nov 12:00,17959.105905917062,0,192.2701961936701,0,0
18 Nov 13:00,0,0,232.48169428997642,0,0
18 Nov 14:00,0,0,229.4196985454046,0,0
18 Nov 15:00,0,0,228.09952380729376,0,0
18 Nov 16:00,0,0,227.32167973239177,0,0
18 Nov 17:00,0,0,227.42403100416627,0,0
18 Nov 18:00,1771.062803956892,0,457.8187316375349,0,0
18 Nov 19:00,6269.971109537594,0,326.19477513262825,0,0
18 Nov 20:00,0,0,329.9634286250403,0,0
18 Nov 21:00,0,4479.001444317938,236.12391527311925,0,0
18 Nov 22:00,0,4437.690367424391,0,0,0
18 Nov 23:00,0,4396.5754611531875,0,0,0
19 Nov 00:00,0,4367.453121320694,0,0,0
19 Nov 01:00,0,4334.9654883358935,0,0,0
19 Nov 02:00,0,4282.13215526064,0,0,0
19 Nov 03:00,0,4220.939210280422,0,0,0
19 Nov 04:00,0,4159.712159586443,0,0,0
19 Nov 05:00,8086.101581807076,4085.9203737701605,0,0,0
19 Nov 06:00,0,4002.6964080341772,0,0,0
19 Nov 07:00,0,3920.0112487430465,0,0,0
19 Nov 08:00,0,3896.9796244461813,0,0,0
19 Nov 09:00,14396.283078597224,0,232.56397422134418,0,0
19 Nov 10:00,17958.213570214786,0,123.55462427038354,0,0
19 Nov 11:00,18822.44064694332,0,123.07858495191363,0,0
19 Nov 12:00,17958.609677772816,0,189.98078171964255,0,0
19 Nov 13:00,0,0,228.86408144415805,0,0
19 Nov 14:00,0,0,226.71779231300684,0,0
19 Nov 15:00,0,0,225.02569295887952,0,0
19 Nov 16:00,0,0,224.09666334425523,0,0
19 Nov 17:00,0,0,224.91830768663075,0,0
19 Nov 18:00,0,0,431.8406757491796,0,0
19 Nov 19:00,1798.721315921371,0,329.8301256462078,0,0
19 Nov 20:00,0,0,411.3319127721648,0,0
19 Nov 21:00,0,4101.407539627146,236.12391527311925,0,0
19 Nov 22:00,0,4082.6588086973666,0,0,0
19 Nov 23:00,0,4049.8305402688597,0,0,0
20 Nov 00:00,0,4006.538459817013,0,0,0
20 Nov 01:00,0,3963.783858289897,0,0,0
20 Nov 02:00,0,3945.8815859220636,0,0,0
20 Nov 03:00,0,3945.9606771803587,0,0,0
20 Nov 04:00,0,3946.8693829354415,0,0,0
20 Nov 05:00,8086.100882925712,3971.0999238791305,0,0,0
20 Nov 06:00,0,4000.6744344259223,0,0,0
20 Nov 07:00,0,4033.9060543873934,0,0,0
20 Nov 08:00,0,4039.2623747267276,0,0,0
20 Nov 09:00,14320.200921576754,0,236.02454592287177,0,0
20 Nov 10:00,17919.19866301871,0,125.85402363124426,0,0
20 Nov 11:00,17995.515134327758,0,126.31873312098567,0,0
20 Nov 12:00,18821.89098116651,0,193.60364086392758,0,0
20 Nov 13:00,0,0,231.71635550902104,0,0
20 Nov 14:00,0,0,228.78016102472952,0,0
20 Nov 15:00,0,0,227.03407300649556,0,0
20 Nov 16:00,0,0,226.56968091014673,0,0
20 Nov 17:00,0,0,227.7291830467651,0,0
20 Nov 18:00,0,0,433.89533025191594,0,0
20 Nov 19:00,0,0,326.4823160308613,0,0
20 Nov 20:00,0,0,318.1684014706181,0,0
20 Nov 21:00,0,4176.039843523015,236.12391527311925,0,0
20 Nov 22:00,0,4207.537960901586,0,0,0
20 Nov 23:00,0,4252.748211275704,0,0,0
21 Nov 00:00,0,4301.738453659859,0,0,0
21 Nov 01:00,0,4354.198504052137,0,0,0
21 Nov 02:00,0,4425.053519727097,0,0,0
21 Nov 03:00,0,4502.788214794455,0,0,0
21 Nov 04:00,0,4580.39170424559,0,0,0
21 Nov 05:00,8086.10162097643,4627.042550015373,0,0,0
21 Nov 06:00,0,4639.702541776668,0,0,0
21 Nov 07:00,0,4655.906397908906,0,0,0
21 Nov 08:00,5369.803132144246,4654.052461232513,0,0,0
21 Nov 09:00,14369.917697769468,0,202.86959571796547,0,0
21 Nov 10:00,17958.15506286529,0,150.81532154377138,0,0
21 Nov 11:00,18859.483470760875,0,121.37974275432946,0,0
21 Nov 12:00,17920.990695638295,0,183.31084448870305,0,0
21 Nov 13:00,0,0,223.13726178316733,0,0
21 Nov 14:00,0,0,217.59521567734703,0,0
21 Nov 15:00,0,0,216.2038129793069,0,0
21 Nov 16:00,0,0,215.83352995494894,0,0
21 Nov 17:00,0,0,217.02650786419545,0,0
21 Nov 18:00,0,0,430.81432238460366,0,0
21 Nov 19:00,0,0,326.4713412771792,0,0
21 Nov 20:00,0,0,314.2743355682721,0,0
21 Nov 21:00,0,4881.953925906721,236.12391527311925,0,0
21 Nov 22:00,0,4902.519109462366,0,0,0
21 Nov 23:00,0,4899.2620323918245,0,0,0
22 Nov 00:00,0,4878.928261686957,0,0,0
22 Nov 01:00,0,4858.488787236485,0,0,0
22 Nov 02:00,0,4838.052704467428,0,0,0
22 Nov 03:00,0,4817.758810083596,0,0,0
22 Nov 04:00,0,4797.416984570014,0,0,0
22 Nov 05:00,8086.101824006903,4848.227109186909,0,0,0
22 Nov 06:00,0,4950.081564157382,0,0,0
22 Nov 07:00,0,5051.917067805563,0,0,0
22 Nov 08:00,0,5154.219535059346,0,0,0
22 Nov 09:00,12523.68334716662,5244.969998550563,0,0,0
22 Nov 10:00,17993.584886273882,5339.114295343177,0,0,0
22 Nov 11:00,17919.68239530653,5357.893051826798,0,0,0
22 Nov 12:00,15260.408785888818,5316.886509931563,0,0,0
22 Nov 13:00,5396.623091460428,5275.841318496506,0,0,0
22 Nov 14:00,0,5318.335464073984,0,0,0
22 Nov 15:00,0,5408.770496835471,0,0,0
22 Nov 16:00,0,5502.575467785609,0,0,0
22 Nov 17:00,0,5664.799670981313,0,0,0
22 Nov 18:00,0,5881.777812195264,543.183883192807,0,0
22 Nov 19:00,0,6095.312805076203,1573.576077340034,0,0
22 Nov 20:00,0,6049.524308247573,0,0,0
22 Nov 21:00,0,5836.457805232964,3951.2342879091916,0,0
22 Nov 22:00,0,5619.786640412975,0,0,0
22 Nov 23:00,0,5573.611232026492,2551.542031634032,0,0
23 Nov 00:00,0,5655.378250222777,2690.4065221508527,0,0
23 Nov 01:00,0,5737.040597452709,0,0,0
23 Nov 02:00,0,5770.909333649866,0,0,0
23 Nov 03:00,0,5770.7056787852025,0,0,0
23 Nov 04:00,0,5770.509380843186,0,0,0
23 Nov 05:00,8085.994005865796,5889.831926684113,0,0,0
23 Nov 06:00,0,6106.335391762196,0,0,0
23 Nov 07:00,0,6319.375751247891,0,0,0
23 Nov 08:00,2669.9577770768124,6416.5291828244335,0,0,0
23 Nov 09:00,14394.715571946765,6425.0520653704725,0,0,0
23 Nov 10:00,18822.811705243646,6436.984701153084,0,0,0
23 Nov 11:00,17960.845273273506,6457.440140909312,0,0,0
23 Nov 12:00,13389.098277225077,6465.971141397554,0,0,0
23 Nov 13:00,5396.536375024477,6477.909752165739,0,0,0
23 Nov 14:00,0,6486.152332942708,0,0,0
23 Nov 15:00,0,6485.762518796731,0,0,0
23 Nov 16:00,0,6485.35440766369,0,0,0
23 Nov 17:00,0,6545.119367304895,0,0,0
23 Nov 18:00,0,6647.807313030161,0,0,0
23 Nov 19:00,0,6750.503272395271,0,0,0
23 Nov 20:00,0,6697.843440903769,0,0,0
23 Nov 21:00,0,6546.133314204576,3239.510462406772,0,0
23 Nov 22:00,0,6391.027174834249,0,0,0
23 Nov 23:00,0,6251.37808616305,2046.7371740152703,0,0
24 Nov 00:00,0,6128.7611369484475,3057.8847034981886,0,0
24 Nov 01:00,0,6006.0813071537195,0,0,0
24 Nov 02:00,0,5966.578731690461,0,0,0
24 Nov 03:00,0,5998.524072717209,0,0,0
24 Nov 04:00,0,6027.027917175924,0,0,0
24 Nov 05:00,2689.2981423584547,6071.233738102847,0,0,0
24 Nov 06:00,0,6144.628762855641,0,0,0
24 Nov 07:00,0,6214.640293064032,0,0,0
24 Nov 08:00,2689.2447280732417,6216.534808268505,0,0,0
24 Nov 09:00,14320.764540792232,0,155.35130528065818,0,0
24 Nov 10:00,17919.92032938192,0,133.24963501742656,0,0
24 Nov 11:00,17996.211693940324,0,96.46614102124697,0,0
24 Nov 12:00,18822.61212356063,0,149.12183047474986,0,0
24 Nov 13:00,0,0,191.15444068020506,0,0
24 Nov 14:00,0,0,184.90091847717576,0,0
24 Nov 15:00,0,0,185.13800025278223,0,0
24 Nov 16:00,0,0,186.5092202127655,0,0
24 Nov 17:00,0,0,189.49779475290222,0,0
24 Nov 18:00,0,0,417.46978208103775,0,0
24 Nov 19:00,3569.5050972058903,0,301.2944326419844,0,0
24 Nov 20:00,0,0,378.6049779101248,0,0
24 Nov 21:00,0,6311.16510323674,0,0,0
24 Nov 22:00,0,6290.721893242589,0,0,0
24 Nov 23:00,0,6270.082426108066,0,0,0
25 Nov 00:00,0,6249.284448012368,0,0,0
25 Nov 01:00,0,6228.58757289279,0,0,0
25 Nov 02:00,0,6208.063887499645,0,0,0
25 Nov 03:00,0,6199.5499641807955,0,0,0
25 Nov 04:00,0,6187.62365696353,0,0,0
25 Nov 05:00,8086.101629249191,6179.101102762335,0,0,0
25 Nov 06:00,0,6179.101102762335,0,0,0
25 Nov 07:00,0,6179.109934750315,0,0,0
25 Nov 08:00,1799.3594800443586,6179.107461862507,0,0,0
25 Nov 09:00,16194.782201952805,0,89.05863790577831,0,0
25 Nov 10:00,12560.264749855589,0,137.33287364368996,0,0
25 Nov 11:00,17920.301856837927,0,100.06126092528547,0,0
25 Nov 12:00,18861.040583648606,0,159.72670166201837,0,0
25 Nov 13:00,5397.1793229341065,0,202.1142070520758,0,0
25 Nov 14:00,0,0,198.8448626754837,0,0
25 Nov 15:00,0,0,199.81949477624855,0,0
25 Nov 16:00,0,0,199.73750867199598,0,0
25 Nov 17:00,0,0,201.88883596569588,0,0
25 Nov 18:00,0,0,427.5025413712055,0,0
25 Nov 19:00,0,0,325.8007503338787,0,0
25 Nov 20:00,0,0,389.50665706872593,0,0
25 Nov 21:00,0,6150.092742749152,0,0,0
25 Nov 22:00,0,6170.539373193539,0,0,0
25 Nov 23:00,0,6214.956789862506,0,0,0
26 Nov 00:00,0,6264.658599063517,0,0,0
26 Nov 01:00,0,6317.838451120729,0,0,0
26 Nov 02:00,0,6367.2039756113045,0,0,0
26 Nov 03:00,0,6407.769951830859,0,0,0
26 Nov 04:00,0,6448.351187290787,0,0,0
26 Nov 05:00,8085.994005474068,6548.895295306415,0,0,0
26 Nov 06:00,0,6680.247573016313,0,0,0
26 Nov 07:00,0,6814.874313992773,0,0,0
26 Nov 08:00,0,6957.979010291311,0,0,0
26 Nov 09:00,15058.43272679399,0,132.47766087684778,0,0
26 Nov 10:00,12787.513612120296,0,133.7917546852667,0,0
26 Nov 11:00,17957.858332482978,0,95.33863241738311,0,0
26 Nov 12:00,18823.265648886947,0,150.72263012377698,0,0
26 Nov 13:00,5396.491966360817,0,198.9530935696354,0,0
26 Nov 14:00,0,0,187.24255420628114,0,0
26 Nov 15:00,0,0,186.05385344059084,0,0
26 Nov 16:00,0,0,185.9861047515279,0,0
26 Nov 17:00,0,0,186.23036904226652,0,0
26 Nov 18:00,0,0,421.6185630081481,0,0
26 Nov 19:00,0,0,317.64606051234506,0,0
26 Nov 20:00,0,0,346.62956729632964,0,0
26 Nov 21:00,0,8260.964760825955,0,0,0
26 Nov 22:00,0,8322.252786890987,0,0,0
26 Nov 23:00,0,8395.661157559703,0,0,0
27 Nov 00:00,0,8465.715399513201,0,0,0
27 Nov 01:00,0,8539.101849748467,0,0,0
27 Nov 02:00,0,8621.093722526039,0,0,0
27 Nov 03:00,0,8715.066871508045,0,0,0
27 Nov 04:00,0,8805.55159686287,0,0,0
27 Nov 05:00,8086.0792223809285,8899.514643588735,0,0,0
27 Nov 06:00,0,8990.083519998261,0,0,0
27 Nov 07:00,0,9084.00547780538,0,0,0
27 Nov 08:00,0,9138.684498396136,0,0,0
27 Nov 09:00,14395.608802642115,0,0,0,0
27 Nov 10:00,12559.80258908737,0,0,0,0
27 Nov 11:00,17919.646449097883,0,39.88493503552662,0,0
27 Nov 12:00,18860.378670735812,0,121.90466314604983,0,0
27 Nov 13:00,5396.989493685151,0,177.85685201326464,0,0
27 Nov 14:00,0,0,163.26254716819915,0,0
27 Nov 15:00,0,0,157.20396026141202,0,0
27 Nov 16:00,0,0,156.95199573947775,0,0
27 Nov 17:00,0,0,162.07984823493553,0,0
27 Nov 18:00,0,0,404.7183603295148,0,0
27 Nov 19:00,0,0,311.37629578416255,0,0
27 Nov 20:00,0,0,351.63565044993106,0,0
27 Nov 21:00,0,9099.161733089879,0,0,0
27 Nov 22:00,0,9263.287657156907,0,0,0
27 Nov 23:00,0,9379.613549895092,0,0,0
28 Nov 00:00,0,9473.702746481938,0,0,0
28 Nov 01:00,0,9564.29125222323,0,0,0
28 Nov 02:00,0,9610.554849614617,0,0,0
28 Nov 03:00,0,9619.249074310044,0,0,0
28 Nov 04:00,0,9631.253451661838,0,0,0
28 Nov 05:00,8086.0772434424,9436.503540064854,0,0,0
28 Nov 06:00,0,9075.989151095613,0,0,0
28 Nov 07:00,0,8718.773974667063,0,0,0
28 Nov 08:00,8097.283550495275,8585.566811957828,0,0,0
28 Nov 09:00,9898.080069074762,0,158.5573940990068,0,0
28 Nov 10:00,18860.069883678443,0,126.08951389774585,0,0
28 Nov 11:00,17919.5840645712,0,80.32027957940315,0,0
28 Nov 12:00,17995.667792651264,0,132.41671094019972,0,0
28 Nov 13:00,0,0,187.75611138361364,0,0
28 Nov 14:00,0,0,172.79351225528384,0,0
28 Nov 15:00,0,0,169.4193910603833,0,0
28 Nov 16:00,0,0,140.18342083386847,0,0
28 Nov 17:00,0,0,177.24144171151042,0,0
28 Nov 18:00,899.604762369246,0,410.71866315508834,0,0
28 Nov 19:00,1798.9965756075414,0,277.26871795103006,0,0
28 Nov 20:00,0,0,350.7183183946861,0,0
28 Nov 21:00,0,9060.353479903604,0,0,0
28 Nov 22:00,0,9121.81756453024,0,0,0
28 Nov 23:00,0,9123.460352849082,0,0,0
29 Nov 00:00,0,9082.356020248279,0,0,0
29 Nov 01:00,0,9041.181670172238,0,0,0
29 Nov 02:00,0,8964.254329324376,0,0,0
29 Nov 03:00,0,8861.777650596456,0,0,0
29 Nov 04:00,0,8759.23566762639,0,0,0
29 Nov 05:00,8086.100230612031,8656.663397970031,0,0,0
29 Nov 06:00,0,8566.049980858088,0,0,0
29 Nov 07:00,0,8471.924983761295,0,0,0
29 Nov 08:00,0,8441.026113572143,0,0,0
29 Nov 09:00,10762.418311489999,8461.445833037056,0,0,0
29 Nov 10:00,17920.164244368385,8481.773442558135,0,0,0
29 Nov 11:00,18860.901612237813,8430.463422731607,0,0,0
29 Nov 12:00,14361.007960569636,8327.995520720619,0,0,0
29 Nov 13:00,6298.343618311507,8225.443953921187,0,0,0
29 Nov 14:00,0,8170.742840051709,0,0,0
29 Nov 15:00,0,8138.290805756122,0,0,0
29 Nov 16:00,0,8109.256151610851,0,0,0
29 Nov 17:00,0,8052.947562104889,0,0,0
29 Nov 18:00,0,7971.0049196631035,0,0,0
29 Nov 19:00,0,7888.966024322818,0,0,0
29 Nov 20:00,0,7807.19102717574,0,0,0
29 Nov 21:00,0,7713.703002874081,0,0,0
29 Nov 22:00,0,7623.530501934479,0,0,0
29 Nov 23:00,0,7553.840352582305,0,0,0
30 Nov 00:00,0,7504.6242616520685,0,0,0
30 Nov 01:00,0,7451.890439538637,0,0,0
30 Nov 02:00,0,7414.399052809055,0,0,0
30 Nov 03:00,0,7393.926159117605,0,0,0
30 Nov 04:00,0,7373.452099623722,0,0,0
30 Nov 05:00,8085.99400589748,7329.083763141724,0,0,0
30 Nov 06:00,0,7279.603748494104,0,0,0
30 Nov 07:00,0,7226.710882608127,0,0,0
30 Nov 08:00,0,7177.228713785159,0,0,0
30 Nov 09:00,6261.948932242548,7148.228862035157,0,0,0
30 Nov 10:00,17920.86452528156,7115.8146840826375,0,0,0
30 Nov 11:00,18866.057894136404,7062.923509517776,0,0,0
30 Nov 12:00,17958.148135558633,7001.504395083946,0,0,0
30 Nov 13:00,0,6940.08739759555,0,0,0
30 Nov 14:00,0,6890.607500577359,0,0,0
30 Nov 15:00,0,6849.660598437964,0,0,0
30 Nov 16:00,0,6808.712796215365,0,0,0
30 Nov 17:00,0,6767.774906856074,0,0,0
30 Nov 18:00,0,6714.89994036199,0,0,0
30 Nov 19:00,0,6653.595856088966,0,0,0
30 Nov 20:00,0,6604.29095549917,0,0,0
30 Nov 21:00,0,6551.565501103032,0,0,0
30 Nov 22:00,0,6502.34351081427,0,0,0
30 Nov 23:00,0,6473.454925775786,0,0,0
01 Dec 00:00,0,6464.975840496877,0,0,0
01 Dec 01:00,0,6464.975654703891,0,0,0
01 Dec 02:00,0,6476.849819185171,0,0,0
01 Dec 03:00,0,6497.268488857334,0,0,0
01 Dec 04:00,0,6505.673013192019,0,0,0
01 Dec 05:00,8086.1023103918515,6493.743129103422,0,0,0
01 Dec 06:00,0,6473.340798354988,0,0,0
01 Dec 07:00,0,6428.927140590274,0,0,0
01 Dec 08:00,0,6463.06994490678,0,0,0
01 Dec 09:00,14395.599285907663,0,94.28433043354404,0,0
01 Dec 10:00,12559.792322961483,0,128.11438304141797,0,0
01 Dec 11:00,17919.63200414666,0,88.0724992345824,0,0
01 Dec 12:00,18860.363974644584,0,145.62886801035276,0,0
01 Dec 13:00,5396.985356320855,0,198.98162488871762,0,0
01 Dec 14:00,0,0,181.96506162234064,0,0
01 Dec 15:00,0,0,181.53656572085984,0,0
01 Dec 16:00,0,0,183.75197213514912,0,0
01 Dec 17:00,0,0,187.58003008760693,0,0
01 Dec 18:00,0,0,418.0615158973878,0,0
01 Dec 19:00,16082.238904075319,0,317.1267374345837,0,0
01 Dec 20:00,0,0,291.07424165527004,0,0
01 Dec 21:00,0,7196.498689940089,0,0,0
01 Dec 22:00,0,7269.91538092606,0,0,0
01 Dec 23:00,0,7315.97945392687,0,0,0
02 Dec 00:00,0,7324.51569334049,0,0,0
02 Dec 01:00,0,7336.463014419206,0,0,0
02 Dec 02:00,0,7393.11277183033,0,0,0
02 Dec 03:00,0,7463.711935989099,0,0,0
02 Dec 04:00,0,7537.6845386496,0,0,0
02 Dec 05:00,8086.103476248648,7464.256910357136,0,0,0
02 Dec 06:00,0,7279.463978127918,0,0,0
02 Dec 07:00,0,7094.623792421505,0,0,0
02 Dec 08:00,0,7089.237932339335,0,0,0
02 Dec 09:00,14395.599292234338,0,104.96697688692399,0,0
02 Dec 10:00,12559.792328412237,0,125.98655795805662,0,0
02 Dec 11:00,17919.632011873404,0,89.3548297498938,0,0
02 Dec 12:00,18860.36398250378,0,142.02701226841793,0,0
02 Dec 13:00,5396.985358577988,0,187.76478058760236,0,0
02 Dec 14:00,0,0,178.75933853713408,0,0
02 Dec 15:00,0,0,175.5124491904085,0,0
02 Dec 16:00,0,0,176.49015500681887,0,0
02 Dec 17:00,0,0,180.08452647389677,0,0
02 Dec 18:00,0,0,409.16089655253717,0,0
02 Dec 19:00,0,0,236.73295070132073,0,0
02 Dec 20:00,0,0,354.48319239933556,0,0
02 Dec 21:00,0,7272.055187918257,0,0,0
02 Dec 22:00,0,7251.591261359846,0,0,0
02 Dec 23:00,0,7242.99374044416,0,0,0
03 Dec 00:00,0,7242.873954674662,0,0,0
03 Dec 01:00,0,7242.758254888522,0,0,0
03 Dec 02:00,0,7242.709671899213,0,0,0
03 Dec 03:00,0,7242.709671899213,0,0,0
03 Dec 04:00,0,7242.709671899213,0,0,0
03 Dec 05:00,8085.9940050552905,7242.636418539744,0,0,0
03 Dec 06:00,0,7242.516093817008,0,0,0
03 Dec 07:00,0,7242.3940477899805,0,0,0
03 Dec 08:00,1799.3709353689794,7278.2443358645205,0,0,0
03 Dec 09:00,16195.741488504127,0,120.31111424350517,0,0
03 Dec 10:00,12560.283286727705,0,129.6130904006973,0,0
